id,metadata_id,expected_dataset,insight_part_1,insight_part_2,insight_part_3,created_at,updated_at,updated_at_2,updated_at_3,irr_flag,rejection_reason
79130240-36e4-4a0b-9240-bbd08934c9d0,a285e04a-0984-44df-b5d3-c8c844e6adf0,FALSE,,,,2026-04-08 19:46:49.117365+00,2026-04-08 19:46:49.012+00,,,FALSE,unlabelled_graphs
7a0f43a8-8a1d-4495-97fe-d65160ef4534,4868b479-3d69-4654-9a0a-1291c46405f0,FALSE,,,,2026-03-19 19:08:28.422789+00,2026-04-06 14:11:27.419+00,,,FALSE,require_interaction
80615d46-32da-4d7a-83ad-50aa4005a7f2,5b458db6-b609-49d2-8d25-4ae7f3f471b8,FALSE,,,,2026-03-22 11:53:25.687741+00,2026-04-06 15:08:12.963+00,,,FALSE,unlabelled_graphs
8112a5a7-2cec-4007-b9d3-503b4e15cc1f,010066ea-30e9-4e7b-9654-2bdea83cacb4,FALSE,,,,2026-03-22 12:13:31.72628+00,2026-04-06 15:14:01.973+00,,,FALSE,only_one_chart
81e7d94e-fca5-4551-9e73-0e1af5d806d9,1901e2a5-3dbc-4c6d-8525-fc1525fda62f,FALSE,,,,2026-03-22 12:19:51.487828+00,2026-04-06 15:18:27.992+00,,,FALSE,only_one_chart
82172b1d-3f35-4156-a0bd-2f050c65f1c0,198b7ed3-ab12-4de1-b933-1bab9690cf3b,FALSE,,,,2026-03-21 19:36:44.116384+00,2026-04-06 14:50:25.115+00,,,FALSE,only_one_chart
82ec4941-93d1-431c-8458-27062e56f562,f255183e-e2d9-418c-8a49-a6c9655fbf23,FALSE,,,,2026-04-05 14:55:59.862948+00,2026-04-06 13:51:38.939+00,,,FALSE,incorrect_dataset
830b6b29-12b3-4dfb-8678-1ce9b9740b61,6270f5e3-9892-40ee-9590-c00c810892bb,FALSE,,,,2026-04-07 10:22:03.548199+00,2026-04-07 10:22:03.382+00,,,FALSE,only_one_chart
84097aa9-99d2-43c7-9235-4bb8a5427405,c0307748-1079-4ddc-903b-4203c48380d0,FALSE,,,,2026-03-22 11:53:57.81384+00,2026-04-06 15:08:54.55+00,,,FALSE,unlabelled_graphs
845f056f-0f39-49aa-82bb-f2337753d859,62e32dba-8e7a-4fe3-9f86-11d773364735,FALSE,,,,2026-04-08 20:28:50.175905+00,2026-04-08 20:28:49.982+00,,,FALSE,unlabelled_graphs
8501edaf-6097-4ab7-b382-ac18f9525f32,604668c2-0f6e-4039-80ce-7c6ffb6ad86c,FALSE,,,,2026-03-21 17:17:29.877682+00,2026-04-06 14:45:59.776+00,,,FALSE,learning_template
8506218f-c200-40d1-8ec8-1dc2c398db72,38e2096d-a953-413b-9bf6-05f37c894f8a,TRUE,"Chart 1: Scoreboard Overview
L2: Total sales are $2.3M, profit is $286.4K, total orders are 5,009, and the number of customers is 793.
L3: Overall, the business is growing well with an upward trend towards the end of the year.
L4: Overall, the business is growing well, but it is too over-reliant on profiting at the end of the year rather than having stable profit in every period, monthly or quarterly.

Chart 2: Profit | By State
L2: Profit is indicated by larger circles on the map, which are concentrated in eastern states.
L3: NOT APPLICABLE
L4: The dependency of profit from the East area may suggest the need to identify a different penetration in other states in other regions.

Chart 3: Profit | By Segment
L2: The highest profit by segment is Consumer at $134.1K.
L3: The profit distribution shows a clear dominance of the Consumer segment with a significant gap toward others.
L4: This lower profit by Corporate and Home Office may suggest a lower demand for corporate-related products or a smaller profit margin.

Chart 4: Profit | By Top 5 Products
L2: Canon is the product with the highest profit at $25.2K.
L3: The profit distribution shows a clear dominance of Canon products with a significant gap toward others.
L4: Either the demand for Canon products is high, or the smaller profit margin for other products, showing a significant gap that would need further analysis.

Chart 5: Profit | By Category
L2: The highest profit by category is Technology at $145.5K.
L3: The profit distribution shows a clear dominance of the Technology category with a significant gap toward others.
L4: Technology surpassing office supplies may suggest that higher unit prices outweigh sales volume, resulting in larger profits.

Chart 6: Profit | By Top 5 Sub-Category
L2: Copiers led the profit in the top 5 sub-category at $55.6K.
L3: NOT APPLICABLE
L4: While being the number one, Copiers have slightly higher profit than other products, indicating highly similar profits across products. 

Chart 7: Profit | By Top 5 Customers
L2: The first highest profit from a customer is Tamara Chand at $9.0K.
L3: NOT APPLICABLE
L4: While being the number one profitable customer, Tamara Chand has a slightly higher profit compared to other customers, indicating a highly uniform or homogeneous top-tier client base. ",,,2026-04-28 11:48:31.050264+00,2026-04-28 11:48:30.227+00,,,FALSE,
851b2427-594a-47cb-96bc-b12a235a6201,918e7c09-7971-4705-ae3d-8b574d1f580e,FALSE,,,,2026-03-22 11:37:42.259161+00,2026-04-06 15:00:04.91+00,,,FALSE,unlabelled_graphs
85539c65-f7fa-4b44-be7b-605dd001c509,2774fecb-0401-4f7a-b97f-509c77cdf074,FALSE,,,,2026-04-08 21:24:28.821722+00,2026-04-08 21:24:28.725+00,,,FALSE,require_interaction
855ba0bd-cbf3-4875-b19c-a8dc5cfaf9ff,8372744c-75a8-40a5-bb5d-d8dbdf3a5576,FALSE,,,,2026-03-21 19:59:45.554332+00,2026-04-06 14:58:11.672+00,,,FALSE,require_interaction
868919f5-ed7c-4a09-8264-80f341f58390,ea428b8b-bdfc-4b70-9891-8b5a63bac7fd,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are $745.6K, profit is $95.9K, orders are 1,723, and the number of customers is 704.
L3: Overall, the trend shows an increase in sales, orders, and customers towards the end of the year, while profit is highest early in the year and increases steadily afterward.
L4: The lower profit rate at the end of the year may suggest a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by Month
L2: The highest sales peak in November at $118.5K (+49.2%). 
L3: The trend shows that the sales are at their lowest and lower than the prior year in the first semester, while at their highest in the second semester, with December dipping lower than the previous sales performance.
L4: This year's performance suggests a higher demand in the holiday season towards the end of the year, but with lower performance in December.

Chart 3: Sales by Country and State
L2: United States with sales of $733.2K (+20.4%) and Canada with sales of $12.4K (+161.3%).
L3: Coastal states, especially the West and East regions, dominate the larger circles, indicating higher sales.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.

Chart 4: Sales by Category
L2: The highest sales by category are Technology at $272.4K, up 20.2%.
L3: The sales distribution shows a dominance of the Technology category with a slight gap toward other categories.
L4: Technology surpassing office supplies may suggest that the higher unit price surpasses the sales with the quantity.

Chart 5: Sales by Segment
L2: The highest sales by segment are in the Consumer segment at 334.9K, up 11.7%.
L3: The sales distribution shows a clear dominance of the Consumer segment with a significant gap toward other segments.
L4: Overall, each segment shows a good sales performance compared to the prior year, indicating a higher demand in all segments this year.

Chart 6: By Customer (Top 10)
L2: The first highest sales by customer is Raymond Buch at $14.2K.
L3: NOT APPLICABLE
L4: While being the number one, Raymond Buch has slightly higher sales compared to other customers, indicating a highly uniform or homogeneous top-tier client base. ",,,2026-04-28 08:55:42.736347+00,2026-04-29 11:21:17.242+00,,,FALSE,
86a885ea-c3bc-459e-8b92-c0c2a9e52cdc,3941d386-97f1-429f-82a0-67a23584fa40,FALSE,no color legends to ease readers' understanding,,,2026-03-22 12:17:44.655134+00,2026-04-06 15:15:19.471+00,,,FALSE,unlabelled_graphs
86dabd3e-7150-4af3-855e-af862c6192f9,848540c3-e85a-496d-9b11-d1127829fb2f,FALSE,,,,2026-04-08 19:37:05.870685+00,2026-04-08 19:37:05.713+00,,,FALSE,only_one_chart
87044871-d573-4ce6-9a83-2f8041eea673,af2b1396-adb3-4157-b30c-f3268be9fa0d,FALSE,,,,2026-03-22 12:52:58.070342+00,2026-04-06 15:33:02.394+00,,,FALSE,learning_template
88083c4c-16e1-4686-87a8-f37f56122e2f,05d6545f-e269-4800-aa2b-f33b0dbc2e42,FALSE,"Even though there are six charts, they would be treated as one Scoreboard Overview chart by VLMs and therefore excluded.",,,2026-03-21 19:36:56.973362+00,2026-04-06 15:06:52.309+00,,,FALSE,only_one_chart
88d78439-085a-4c9b-bc30-657ee7586b0b,8d8d0715-572a-44c1-850d-287d7069ff71,TRUE,"Chart 1: Scoreboard Overview
L2: Sales are €733.2K (+20.6% vs PY), profit is €93.4K (+14.2% vs PY), orders are 1,687 (+28.3% vs PY), and the number of customers is 693 (+8.6% vs PY).
L3: Overall, the trend shows an increase in sales, orders, and customers towards the end of the year, while profit is highest early in the year and increases afterward.
L4: The lower profit rate at the end of the year may indicate a promotional strategy where sales depend on the discounted price, so the profit margin is small.

Chart 2: Sales by Segment
L2: The highest sales by segment are in the Consumer segment at €331.9K.
L3: The sales distribution shows a clear dominance of the consumer segment with a significant gap between it and the other segments.
L4: This may indicate that there is a stronger demand for consumer goods rather than Corporate and home office-related products.

Chart 3: Sales by Category
L2: The highest sales by category are Technology at €271.73K
L3: The distribution shows a slight difference in sales performance between categories.
L4: Technology surpassing office supplies may suggest that higher unit prices outweigh sales volume.

Chart 4: Sales by State
L2: Most large circles are around the coastal area, with the largest one in California.
L3: A small group of states contributes a disproportionate share of total sales, with coastal and large‑population states dominating.
L4: This geographic condition suggests that a different expansion into mid-tier states than the coastal areas could be the next growth target.",,,2026-04-27 09:05:01.813856+00,2026-04-29 10:47:02.336+00,,,FALSE,
8c8c2e88-f558-4944-bfc2-dea99df1fe58,bdc13a80-9636-4641-ae38-cedc8d55c525,FALSE,,,,2026-03-21 17:18:00.850599+00,2026-04-06 14:47:06.219+00,,,FALSE,learning_template
8cc728d8-4223-40d9-82d9-29a809980699,181ee4e9-ff04-454f-a549-545a827530da,FALSE,,,,2026-04-08 21:24:51.547814+00,2026-04-08 21:24:51.493+00,,,FALSE,require_interaction
8db2406e-e35d-42d6-9995-340727401d98,98cb82c8-2a18-4576-a73d-0f09dfbf2695,FALSE,,,,2026-03-22 12:19:45.441013+00,2026-04-06 17:38:45.517+00,,,FALSE,scraper_failure
8e0da790-6b01-4737-9282-54e0bec78ec5,fbdc09db-a04b-42ae-a52f-4329a6133c99,FALSE,,,,2026-04-07 10:19:59.706439+00,2026-04-07 10:19:59.539+00,,,FALSE,unlabelled_graphs
8e37da83-b39e-4a26-b21e-2b352c9f1470,277025b1-fcda-48b6-9891-d1ae09dac5d9,FALSE,,,,2026-03-21 20:31:41.968673+00,2026-04-06 14:59:17.858+00,,,FALSE,learning_template
8ee6d85e-0fef-4090-b331-79d75d8765f7,3ee6a20a-5db5-4676-b587-49f3b0730dbb,FALSE,,,,2026-03-22 12:09:57.05136+00,2026-04-06 15:11:53.845+00,,,FALSE,learning_template
92e53655-242c-4f56-8a05-35e6851d1873,3f3753fc-803d-4ab5-9280-3c614ac00562,FALSE,,,,2026-04-07 10:26:11.612821+00,2026-04-07 10:26:11.503+00,,,FALSE,unlabelled_graphs
9422cc00-221f-4188-9fec-b9e70762e199,212e8493-90a1-435f-b1f1-ea4fd5fe6496,FALSE,"Not using US Superstore dataset, but the EU one.",,,2026-02-05 15:57:22.744905+00,2026-04-06 13:54:31.557+00,,,FALSE,incorrect_dataset
94ceb756-6897-4e47-9ac5-fce37650b2bb,20885fd1-069f-4c64-9ae7-e869c8c5e000,FALSE,,,,2026-04-08 21:12:34.997246+00,2026-04-08 21:12:34.915+00,,,FALSE,unlabelled_graphs
955a780f-fd9e-4a71-acc5-56014158fd32,3594e45b-d909-4ac4-b853-ca94419ab6a1,FALSE,"Even though there are multiple charts, they would be treated as a single Scoreboard Overview chart by VLMs and therefore excluded.

The map chart is also unlabelled and the color legend is not clear.",,,2026-04-05 14:56:10.801092+00,2026-04-06 15:06:33.039+00,,,FALSE,only_one_chart
9965300c-edcd-4a77-94b8-f31e5973df1f,4c3cf82e-88af-4da7-8243-f13620a812ab,FALSE,,,,2026-04-07 10:23:18.360364+00,2026-04-07 10:23:18.138+00,,,FALSE,incorrect_dataset
996881cd-ec79-49fb-9161-298d4bf59936,190a0b2a-1204-441f-89a1-f56070521947,FALSE,,,,2026-03-22 11:53:44.126326+00,2026-04-06 15:09:25.166+00,,,FALSE,learning_template
9a02b482-2835-4386-ae72-a6bef42ca87d,e7442c32-1acb-4581-af52-5c359f573159,FALSE,,,,2026-04-08 21:22:20.877945+00,2026-04-08 21:22:20.819+00,,,FALSE,require_interaction
9a70a18a-f7fb-43a1-a9d4-4cdc47f1451f,014a0a28-5295-4b3f-814d-f5b8a5bc1208,FALSE,,,,2026-03-22 11:39:32.846764+00,2026-04-06 15:00:54.609+00,,,FALSE,incorrect_dataset
9af54b8b-f742-4116-a351-687903d00a54,a0d22f3a-eadd-43c7-a7e3-f10864034668,FALSE,,,,2026-03-18 05:11:07.269356+00,2026-04-06 13:59:51.772+00,,,FALSE,incorrect_dataset
9c54ccf8-62e6-45e8-beff-a8c4090d39e0,57eb3cd7-5b9b-494e-bfae-a4f3e7cba0a2,FALSE,,,,2026-03-22 12:50:48.020584+00,2026-04-06 15:28:20.546+00,,,FALSE,learning_template
9d86dac0-fbbe-4e18-9d48-d1fe53d10153,ee9aff18-ae63-4cd7-9376-fa5ff0cf8225,FALSE,,,,2026-03-22 12:45:08.227079+00,2026-04-06 17:38:39.787+00,,,FALSE,scraper_failure
9d8f6bca-1571-4ef5-99bb-8a620575dc3e,7fd74c8d-b8d3-4c55-90b7-d15d0e4a608d,FALSE,,,,2026-04-08 21:55:56.969618+00,2026-04-08 21:55:56.888+00,,,FALSE,require_interaction
9e95f307-becf-4367-80a0-40c657750ee8,2616199a-d752-48ac-a1f2-ff1812db7549,FALSE,,,,2026-03-22 11:40:11.234026+00,2026-04-06 15:02:08.769+00,,,FALSE,incorrect_dataset
9f635edc-6eae-4077-bf36-c515b1cf4512,2fe9bc1d-9d8b-46a2-a1a6-b00084073262,FALSE,,,,2026-04-07 10:32:20.530366+00,2026-04-07 10:32:20.422+00,,,FALSE,learning_template
9fa9dba9-7ba2-41ad-bfd3-bdfe843f995e,a2d84dd1-cbfd-4185-b3ff-022c0df9e65b,FALSE,,,,2026-03-22 12:51:05.312257+00,2026-04-06 15:28:43.376+00,,,FALSE,incorrect_dataset
9fa9fe36-2ae6-4704-a7dc-67818107cb5b,8f86e4ad-f092-4943-b350-295b577f8e1c,FALSE,,,,2026-04-08 19:01:36.497455+00,2026-04-08 19:01:36.235+00,,,FALSE,unlabelled_graphs
